,Gender,loan_amount,income,Credit_Score,age,Region,Status
9472,2,266500,9120.0,521,0,0,0
9473,2,266500,5160.0,554,1,0,0
9474,2,266500,3240.0,684,4,3,0
9475,2,266500,7440.0,855,4,0,0
9476,2,266500,7680.0,747,0,0,0
9477,2,266500,2580.0,820,2,3,0
9478,2,266500,5220.0,676,0,0,0
9479,2,266500,5700.0,653,4,0,0
9480,2,266500,6000.0,552,3,2,0
9481,2,266500,5400.0,515,3,0,0
9482,2,266500,3300.0,644,3,3,0
9483,2,266500,2880.0,874,1,0,0
9484,2,266500,3240.0,650,2,0,0
9485,2,266500,5880.0,739,2,0,0
9486,2,266500,9900.0,688,2,3,1
9487,2,266500,3300.0,676,1,0,0
9488,2,266500,7620.0,552,2,0,0
9489,2,266500,3600.0,857,0,0,0
9490,2,266500,7680.0,521,3,0,0
9491,2,266500,4620.0,758,1,0,0
9492,2,266500,3360.0,589,1,0,0
9493,2,266500,3900.0,504,0,0,0
9494,2,266500,3960.0,695,0,0,0
9495,2,266500,5640.0,653,0,3,1
9496,2,266500,4980.0,555,0,0,0
9497,2,266500,9360.0,641,1,0,0
9498,2,266500,4800.0,553,4,3,0
9499,2,676500,8520.0,802,3,0,0
9500,2,586500,7020.0,809,3,0,0
9501,2,586500,8040.0,663,2,0,0
9502,2,586500,4860.0,824,1,0,0
9503,2,586500,6600.0,841,2,0,0
9504,2,586500,7680.0,586,2,0,0
9505,2,586500,14100.0,530,0,3,0
9506,2,586500,12720.0,540,3,3,0
9507,2,586500,8520.0,526,0,3,0
9508,2,586500,8880.0,683,1,0,0
9509,2,586500,27300.0,777,4,0,0
9510,2,586500,6360.0,714,1,0,1
9511,2,586500,7200.0,752,1,3,0
9512,2,586500,11100.0,604,2,0,0
9513,2,586500,4320.0,875,6,2,0
9514,2,586500,9840.0,729,1,0,0
9515,2,586500,6300.0,752,0,0,0
9516,2,586500,8880.0,846,4,0,0
9517,2,586500,9240.0,739,2,3,0
9518,2,586500,13320.0,689,2,1,1
9519,2,586500,8400.0,645,6,0,0
9520,2,586500,7920.0,631,0,0,0
9521,2,516500,25740.0,864,4,3,0
9522,2,906500,24000.0,675,2,0,0
9523,2,196500,3120.0,856,0,3,0
9524,2,196500,1920.0,697,3,0,0
9525,2,196500,2700.0,829,2,0,0
9526,2,196500,15000.0,670,3,0,0
9527,2,196500,3480.0,708,1,0,0
9528,2,196500,16440.0,573,2,0,0
9529,2,196500,3240.0,810,4,0,0
9530,2,196500,4740.0,698,3,0,0
9531,2,196500,9600.0,631,0,3,0
9532,2,196500,4140.0,667,3,3,0
9533,2,656500,13200.0,831,0,0,0
9534,2,656500,10260.0,818,4,3,0
9535,2,656500,16080.0,867,4,3,0
9536,2,656500,6660.0,641,1,3,0
9537,2,76500,1440.0,734,4,0,0
9538,2,76500,3420.0,671,3,0,0
9539,2,76500,2640.0,583,4,0,0
9540,2,536500,6300.0,647,2,3,0
9541,2,536500,7980.0,612,1,0,0
9542,2,536500,5640.0,675,0,0,1
9543,2,536500,6300.0,621,1,3,0
9544,2,536500,10500.0,757,3,0,0
9545,2,506500,9960.0,811,2,0,0
9546,2,506500,6900.0,890,1,0,0
9547,2,676500,15000.0,845,1,0,0
9548,2,676500,8280.0,806,1,0,0
9549,2,676500,10800.0,830,0,0,0
9550,2,676500,8280.0,845,1,0,0
9551,2,676500,8640.0,793,0,3,0
9552,2,676500,11880.0,825,1,3,0
9553,2,406500,12420.0,601,4,0,0
9554,2,406500,10020.0,719,1,3,0
9555,2,406500,7320.0,708,3,0,0
9556,2,306500,11580.0,721,2,3,0
9557,2,306500,4380.0,591,6,3,0
9558,2,306500,3420.0,863,3,0,0
9559,2,306500,13020.0,586,2,3,0
9560,2,426500,7500.0,643,2,0,1
9561,2,426500,8520.0,513,1,0,0
9562,2,426500,8700.0,504,1,0,0
9563,2,426500,11580.0,737,0,0,0
9564,2,426500,6300.0,829,0,0,0
9565,2,426500,5880.0,750,1,0,1
9566,2,426500,11280.0,687,4,0,0
9567,2,426500,10440.0,560,1,0,0
9568,2,426500,6900.0,513,4,0,0
9569,2,426500,9420.0,682,2,0,0
9570,2,426500,11040.0,799,2,0,0
9571,2,426500,18000.0,628,3,3,1
9572,2,426500,960.0,534,4,0,1
9573,2,426500,5820.0,645,6,3,0
9574,2,426500,10620.0,771,1,0,0
9575,2,426500,5640.0,888,2,3,0
9576,2,426500,7800.0,839,1,0,0
9577,2,426500,8640.0,852,3,0,0
9578,2,576500,6840.0,637,0,3,0
9579,2,576500,9900.0,684,1,0,0
9580,2,576500,9240.0,695,2,0,0
9581,2,576500,9000.0,832,1,2,0
9582,2,656500,7920.0,667,0,0,0
9583,2,466500,8100.0,825,2,0,0
9584,2,466500,5400.0,879,0,3,0
9585,2,466500,13200.0,826,2,0,1
9586,2,466500,7680.0,652,3,0,0
9587,2,466500,20100.0,822,2,0,0
9588,2,466500,13440.0,594,4,0,1
9589,2,466500,9000.0,839,1,3,0
9590,2,466500,5280.0,502,1,3,0
9591,2,466500,7680.0,627,0,3,0
9592,2,466500,10260.0,711,1,3,0
9593,2,466500,14100.0,544,2,1,0
9594,2,466500,9360.0,677,0,3,0
9595,2,466500,7560.0,561,0,0,0
9596,2,466500,5700.0,538,3,0,0
9597,2,466500,9120.0,802,2,0,0
9598,2,466500,5640.0,597,0,0,1
9599,2,466500,8220.0,857,2,0,0
9600,2,466500,14700.0,591,4,0,0
9601,2,466500,5700.0,675,1,3,0
9602,2,466500,7380.0,549,3,0,0
9603,2,466500,4800.0,583,1,0,0
9604,2,466500,11460.0,506,3,3,0
9605,2,466500,5340.0,710,1,0,0
9606,2,466500,4800.0,500,3,0,0
9607,2,306500,4140.0,678,3,3,0
9608,2,306500,8400.0,524,0,0,0
9609,2,306500,11040.0,828,1,3,0
9610,2,306500,14040.0,877,3,0,0
9611,2,286500,5580.0,874,3,0,0
9612,2,286500,7380.0,652,3,0,0
9613,2,286500,5580.0,534,2,0,0
9614,2,286500,7140.0,731,1,3,0
9615,2,456500,6180.0,671,1,3,1
9616,2,456500,4800.0,644,1,3,0
9617,2,456500,6480.0,837,1,1,0
9618,2,456500,5280.0,876,1,0,0
9619,2,496500,5700.0,801,3,3,1
9620,2,226500,4440.0,525,0,0,0
9621,2,226500,6360.0,665,2,0,0
9622,2,226500,6900.0,865,2,0,0
9623,2,226500,4140.0,824,3,0,0
9624,2,226500,3720.0,567,2,0,0
9625,2,226500,3060.0,617,0,0,0
9626,2,226500,3120.0,548,3,0,0
9627,2,226500,4800.0,512,3,1,0
9628,2,226500,3960.0,581,2,0,0
9629,2,226500,4380.0,895,1,0,0
9630,2,226500,3000.0,618,4,0,0
9631,2,226500,3900.0,520,1,0,0
9632,2,226500,2160.0,817,2,0,1
9633,2,226500,3240.0,756,1,0,0
9634,2,226500,4080.0,599,4,0,0
9635,2,226500,4560.0,520,2,0,0
9636,2,226500,5880.0,896,2,0,0
9637,2,226500,4080.0,529,2,0,0
9638,2,226500,5640.0,555,1,0,1
9639,2,226500,5700.0,710,5,0,0
9640,2,226500,5100.0,808,3,0,0
9641,2,226500,2520.0,799,4,3,0
9642,2,226500,2220.0,661,2,0,0
9643,2,226500,7920.0,556,3,0,0
9644,2,226500,6480.0,586,4,0,1
9645,2,226500,4200.0,884,1,0,0
9646,2,226500,4860.0,721,3,0,0
9647,2,226500,4200.0,838,0,0,1
9648,2,226500,4320.0,698,2,2,1
9649,2,226500,5820.0,610,1,0,0
9650,2,226500,2100.0,839,3,0,0
9651,2,226500,4560.0,652,0,0,0
9652,2,226500,3420.0,688,2,2,0
9653,2,226500,4080.0,827,2,3,1
9654,2,226500,2760.0,570,3,3,0
9655,2,226500,3180.0,887,4,0,0
9656,2,226500,7260.0,657,2,0,0
9657,2,226500,6780.0,611,2,0,0
9658,2,226500,6240.0,845,3,3,0
9659,2,226500,7020.0,710,1,0,1
9660,2,226500,4800.0,708,1,0,0
9661,2,226500,5160.0,828,3,0,0
9662,2,226500,3120.0,554,1,2,0
9663,2,226500,3960.0,766,0,0,0
9664,2,226500,1680.0,630,6,0,0
9665,2,226500,10380.0,758,2,3,0
9666,2,226500,2640.0,732,3,3,0
9667,2,226500,5040.0,678,1,1,0
9668,2,226500,2520.0,713,3,3,0
9669,2,226500,2820.0,760,0,0,0
9670,2,226500,3000.0,699,1,0,0
9671,2,226500,5460.0,826,0,0,1
9672,2,226500,4140.0,803,2,0,0
9673,2,226500,5220.0,774,0,0,0
9674,2,226500,4800.0,539,2,0,0
9675,2,226500,4560.0,758,0,0,0
9676,2,226500,7680.0,598,3,0,1
9677,2,226500,2940.0,723,3,0,0
9678,2,226500,7800.0,807,3,0,0
9679,2,226500,2580.0,538,1,0,0
9680,2,226500,4500.0,668,1,0,0
9681,2,226500,2220.0,516,6,0,1
9682,2,226500,3600.0,654,1,2,0
9683,2,226500,3840.0,525,0,0,0
9684,2,226500,7560.0,647,1,0,0
9685,2,226500,2700.0,662,4,0,0
9686,2,226500,3840.0,592,4,0,0
9687,2,226500,4200.0,571,1,0,0
9688,2,226500,4320.0,800,1,0,0
9689,2,226500,3960.0,805,1,3,0
9690,2,226500,4860.0,761,0,0,0
9691,2,226500,3000.0,898,1,3,0
9692,2,476500,8700.0,802,3,0,0
9693,2,476500,5280.0,613,1,3,0
9694,2,476500,11040.0,849,4,1,1
9695,2,476500,11760.0,761,3,0,0
9696,2,476500,5400.0,599,0,0,0
9697,2,606500,10920.0,852,1,0,0
9698,2,606500,12120.0,723,3,0,1
9699,2,606500,12600.0,795,2,0,0
9700,2,726500,16680.0,799,2,0,1
9701,2,726500,8400.0,580,0,3,0
9702,2,726500,9060.0,862,1,3,0
9703,2,726500,14400.0,737,2,2,0
9704,2,726500,7800.0,708,2,0,0
9705,2,256500,10740.0,852,1,3,0
9706,2,256500,7440.0,719,1,3,0
9707,2,256500,8400.0,712,3,3,0
9708,2,256500,9000.0,558,0,0,0
9709,2,256500,11820.0,719,3,0,0
9710,2,256500,4620.0,578,1,3,0
9711,2,396500,11760.0,874,4,3,1
9712,2,396500,7860.0,557,2,0,0
9713,2,396500,4740.0,829,0,0,0
9714,2,396500,5520.0,682,1,0,0
9715,2,396500,8280.0,816,2,0,1
9716,2,396500,6840.0,785,0,3,0
9717,2,396500,4860.0,544,4,0,0
9718,2,396500,5760.0,734,2,2,0
9719,2,396500,4980.0,742,2,0,0
9720,2,396500,6000.0,678,2,0,0
9721,2,396500,5760.0,842,0,3,0
9722,2,396500,6600.0,688,2,0,0
9723,2,276500,4740.0,807,0,0,0
9724,2,276500,4320.0,696,0,3,1
9725,2,276500,5040.0,741,0,0,1
9726,2,276500,8460.0,889,2,0,0
9727,2,276500,4800.0,504,0,0,0
9728,2,276500,8880.0,741,2,0,0
9729,2,276500,3120.0,719,0,0,0
9730,2,276500,5520.0,696,0,0,0
9731,2,276500,4860.0,767,0,0,0
9732,2,276500,3600.0,663,0,3,0
9733,2,276500,4860.0,794,0,0,0
9734,2,276500,5940.0,544,1,0,0
9735,2,276500,4080.0,796,0,0,0
9736,2,276500,4860.0,528,0,0,0
9737,2,276500,3180.0,581,1,0,0
9738,2,276500,9000.0,631,0,0,0
9739,2,276500,19020.0,853,2,0,0
9740,2,276500,3000.0,792,0,3,0
9741,2,276500,2940.0,736,1,3,0
9742,2,276500,4020.0,759,1,0,0
9743,2,276500,3600.0,506,1,3,0
9744,2,276500,2400.0,500,0,0,0
9745,2,276500,5460.0,542,0,1,0
9746,2,276500,4020.0,878,0,0,0
9747,2,276500,5220.0,653,1,2,0
9748,2,276500,4020.0,791,0,0,0
9749,2,276500,6780.0,627,6,0,1
9750,2,276500,5340.0,886,2,0,0
9751,2,276500,4680.0,746,3,0,0
9752,2,276500,4380.0,872,1,0,0
9753,2,276500,4980.0,764,1,0,0
9754,2,276500,6240.0,545,1,2,0
9755,2,276500,3720.0,647,2,0,1
9756,2,276500,7440.0,693,3,0,0
9757,2,276500,7500.0,630,1,0,0
9758,2,276500,4320.0,656,1,0,0
9759,2,276500,4500.0,736,2,0,0
9760,2,276500,3480.0,572,0,0,0
9761,2,276500,3420.0,508,0,0,0
9762,2,276500,10080.0,635,4,0,0
9763,2,276500,2760.0,814,4,0,0
9764,2,276500,9960.0,641,1,0,0
9765,2,276500,4680.0,662,1,0,0
9766,2,276500,6000.0,752,1,0,0
9767,2,276500,3240.0,510,2,3,0
9768,2,276500,3120.0,656,0,0,1
9769,2,276500,2760.0,678,0,0,0
9770,2,276500,5040.0,608,1,0,1
9771,2,276500,3960.0,634,1,3,0
9772,2,276500,4380.0,834,3,2,0
9773,2,276500,0.0,831,1,0,1
9774,2,276500,3300.0,815,3,0,0
9775,2,276500,6180.0,813,1,0,0
9776,2,276500,3240.0,887,0,3,1
9777,2,276500,6780.0,575,0,0,0
9778,2,276500,4920.0,513,0,0,0
9779,2,276500,3360.0,614,5,0,1
9780,2,276500,3480.0,624,3,0,0
9781,2,276500,4320.0,797,2,0,0
9782,2,276500,2880.0,617,4,3,0
9783,2,276500,5700.0,543,0,0,0
9784,2,276500,10800.0,522,0,0,0
9785,2,276500,4380.0,775,1,0,0
9786,2,276500,3780.0,518,3,0,1
9787,2,276500,8340.0,579,3,0,0
9788,2,276500,6480.0,637,0,0,0
9789,2,276500,4800.0,729,1,2,0
9790,2,276500,5040.0,738,4,0,0
9791,2,276500,4380.0,501,2,0,1
9792,2,276500,10860.0,662,1,0,1
9793,2,276500,5460.0,687,1,0,0
9794,2,276500,2880.0,687,0,0,0
9795,2,276500,2520.0,535,0,3,0
9796,2,276500,3600.0,726,0,0,1
9797,2,276500,2940.0,688,0,0,0
9798,2,276500,2400.0,866,1,2,1
9799,2,276500,5100.0,668,1,3,0
9800,2,276500,6300.0,765,3,0,0
9801,2,276500,3600.0,877,1,0,0
9802,2,276500,6900.0,572,1,0,0
9803,2,276500,6420.0,659,1,3,0
9804,2,276500,4620.0,805,0,0,0
9805,2,276500,4200.0,829,2,0,0
9806,2,276500,4260.0,791,1,3,0
9807,2,276500,4200.0,599,0,0,0
9808,2,276500,9240.0,706,4,0,0
9809,2,186500,8820.0,587,3,0,0
9810,2,186500,3300.0,644,2,0,0
9811,2,186500,4620.0,804,3,0,0
9812,2,186500,3960.0,565,2,0,1
9813,2,186500,4980.0,596,3,0,1
9814,2,186500,3840.0,836,1,0,0
9815,2,186500,4560.0,845,3,0,0
9816,2,186500,5040.0,537,3,0,0
9817,2,186500,3780.0,806,1,0,0
9818,2,186500,2280.0,790,2,2,0
9819,2,186500,4380.0,813,4,2,0
9820,2,186500,5340.0,875,1,2,0
9821,2,186500,3300.0,843,3,1,0
9822,2,186500,3900.0,557,3,0,0
9823,2,186500,4140.0,633,4,0,0
9824,2,186500,8100.0,639,3,0,0
9825,2,186500,5220.0,774,1,3,0
9826,2,186500,2820.0,706,3,0,1
9827,2,186500,2880.0,629,0,0,0
9828,2,186500,3780.0,656,2,3,0
9829,2,186500,7500.0,802,1,3,0
9830,2,186500,3000.0,664,1,0,0
9831,2,186500,2820.0,560,6,0,0
9832,2,186500,7860.0,794,2,0,1
9833,2,186500,3360.0,578,2,3,0
9834,2,186500,8160.0,646,4,0,0
9835,2,186500,3180.0,743,0,0,0
9836,2,186500,2580.0,900,0,0,0
9837,2,186500,3000.0,713,6,0,1
9838,2,206500,8820.0,692,1,3,0
9839,2,206500,10320.0,624,6,0,0
9840,2,176500,3000.0,607,3,0,0
9841,2,176500,4800.0,598,3,2,0
9842,2,176500,4200.0,724,3,3,0
9843,2,176500,4320.0,673,2,0,0
9844,2,176500,2880.0,568,2,3,0
9845,2,176500,2940.0,591,6,0,1
9846,2,176500,14400.0,704,3,0,1
9847,2,176500,3120.0,534,1,0,0
9848,2,176500,3000.0,666,6,2,0
9849,2,176500,3480.0,596,3,1,1
9850,2,176500,3540.0,767,4,2,0
9851,2,176500,2880.0,667,3,0,1
9852,2,176500,4620.0,886,1,0,1
9853,2,176500,3480.0,888,3,1,1
9854,2,176500,8520.0,827,3,3,1
9855,2,176500,4320.0,713,0,0,1
9856,2,176500,3720.0,557,2,3,0
9857,2,176500,5040.0,653,4,0,0
9858,2,176500,3420.0,825,2,0,0
9859,2,176500,2160.0,609,3,1,0
9860,2,256500,8520.0,781,2,3,0
9861,2,256500,4560.0,767,3,3,1
9862,2,256500,5100.0,844,3,1,0
9863,2,256500,4680.0,509,2,0,0
9864,2,256500,4140.0,759,4,0,0
9865,2,256500,5400.0,762,1,0,0
9866,2,256500,4560.0,857,4,0,0
9867,2,256500,5940.0,875,1,0,1
9868,2,256500,0.0,568,1,0,1
9869,2,256500,5040.0,626,1,3,1
9870,2,256500,3180.0,725,3,3,0
9871,2,256500,16200.0,667,3,0,0
9872,2,256500,7200.0,710,0,0,0
9873,2,256500,4860.0,634,0,0,0
9874,2,256500,19560.0,545,3,3,1
9875,2,256500,5280.0,678,4,0,0
9876,2,256500,2400.0,675,3,0,0
9877,2,256500,2940.0,829,3,2,0
9878,2,256500,6000.0,823,3,0,0
9879,2,256500,3540.0,718,2,0,0
9880,2,256500,5100.0,538,1,0,0
9881,2,256500,3900.0,626,1,0,0
9882,2,256500,7080.0,617,1,3,0
9883,2,256500,3300.0,645,2,0,0
9884,2,256500,4380.0,557,0,3,0
9885,2,256500,3840.0,688,0,0,0
9886,2,256500,4260.0,780,2,3,0
9887,2,256500,6120.0,546,2,0,0
9888,2,256500,4320.0,680,1,0,0
9889,2,256500,5280.0,886,2,3,0
9890,2,256500,3060.0,847,0,0,1
9891,2,256500,3960.0,651,3,3,0
9892,2,256500,10800.0,838,3,0,0
9893,2,256500,5400.0,805,2,0,0
9894,2,256500,6360.0,842,6,0,0
9895,2,256500,6180.0,683,4,0,0
9896,2,256500,7260.0,708,2,0,0
9897,2,256500,3360.0,894,3,0,0
9898,2,256500,7500.0,506,1,0,0
9899,2,256500,6180.0,693,2,0,0
9900,2,256500,9180.0,858,2,0,0
9901,2,256500,6660.0,821,2,2,0
9902,2,256500,4200.0,746,0,0,0
9903,2,256500,4260.0,675,1,0,0
9904,2,256500,2820.0,847,3,0,0
9905,2,256500,5160.0,763,1,0,0
9906,2,256500,4740.0,627,4,0,0
9907,2,256500,6900.0,574,2,0,0
9908,2,256500,5640.0,764,6,0,0
9909,2,256500,50520.0,797,2,0,0
9910,2,256500,180.0,710,3,0,1
9911,2,256500,5940.0,842,2,1,0
9912,2,256500,5580.0,790,0,0,0
9913,2,256500,4320.0,633,2,3,0
9914,2,256500,6420.0,579,1,3,1
9915,2,256500,6600.0,829,2,3,0
9916,2,256500,9000.0,553,2,0,0
9917,2,256500,3240.0,538,6,0,1
9918,2,256500,2880.0,730,1,3,0
9919,2,256500,6660.0,872,1,0,0
9920,2,256500,9900.0,599,2,3,0
9921,2,256500,9660.0,725,5,0,0
9922,2,256500,7020.0,575,1,0,0
9923,2,256500,5280.0,528,2,0,0
9924,2,256500,3300.0,746,0,0,0
9925,2,256500,3840.0,653,2,0,0
9926,2,256500,4200.0,653,3,0,0
9927,2,256500,5400.0,717,0,0,1
9928,2,256500,2340.0,724,4,0,0
9929,2,256500,4020.0,750,0,0,0
9930,2,856500,12000.0,684,1,0,0
9931,2,1936500,15000.0,892,3,0,1
9932,2,486500,9900.0,579,1,3,0
9933,2,686500,8700.0,665,2,2,0
9934,2,686500,12180.0,595,0,0,0
9935,2,696500,11340.0,819,2,3,0
9936,2,696500,12060.0,750,1,3,0
9937,2,126500,2460.0,537,4,1,0
9938,2,126500,1560.0,763,6,0,0
9939,2,516500,7320.0,730,1,3,1
9940,2,516500,4140.0,514,0,3,0
9941,2,516500,5160.0,597,1,0,0
9942,2,516500,5880.0,828,0,3,0
9943,2,456500,5280.0,593,2,0,1
9944,2,456500,7200.0,784,1,0,0
9945,2,456500,12360.0,572,1,0,0
9946,2,456500,8280.0,642,1,3,0
9947,2,246500,3600.0,559,2,3,0
9948,2,246500,5040.0,880,2,3,0
9949,2,246500,2640.0,651,1,0,0
9950,2,246500,4380.0,644,2,0,0
9951,2,246500,4560.0,691,4,0,0
9952,2,246500,2460.0,609,3,0,0
9953,2,246500,6900.0,655,1,0,0
9954,2,246500,5040.0,662,4,3,0
9955,2,246500,5220.0,694,4,0,0
9956,2,246500,3900.0,504,3,0,0
9957,2,246500,3480.0,722,1,0,0
9958,2,506500,9120.0,868,2,0,1
9959,2,286500,9960.0,630,2,0,0
9960,2,456500,6780.0,869,0,0,0
9961,2,456500,7080.0,606,2,0,0
9962,2,456500,10140.0,608,2,0,0
9963,2,456500,22440.0,767,2,3,0
9964,2,456500,5100.0,513,1,0,0
9965,2,456500,6600.0,831,2,3,0
9966,2,456500,9540.0,526,1,0,0
9967,2,456500,4920.0,519,0,0,1
9968,2,456500,5400.0,608,2,0,0
9969,2,456500,15300.0,804,2,0,0
9970,2,456500,5400.0,733,3,3,0
9971,2,466500,24000.0,837,2,3,0
9972,2,466500,6900.0,646,3,0,0
9973,2,376500,6420.0,757,4,0,0
9974,2,376500,3360.0,863,3,0,0
9975,2,376500,7620.0,657,2,3,0
9976,2,276500,3600.0,722,2,0,0
9977,2,276500,10260.0,899,3,0,0
9978,2,276500,9600.0,675,1,0,0
9979,2,486500,10560.0,816,3,3,0
9980,2,556500,6900.0,774,3,0,0
9981,2,556500,9900.0,539,1,0,0
9982,2,556500,10560.0,752,1,0,0
9983,2,276500,6540.0,749,2,0,1
9984,2,276500,3120.0,602,0,0,1
9985,2,276500,3900.0,843,0,0,0
9986,2,276500,5040.0,625,2,0,0
9987,2,276500,5040.0,505,6,3,0
9988,2,276500,6600.0,591,0,3,1
9989,2,276500,4800.0,692,0,0,1
9990,2,276500,2700.0,724,4,0,0
9991,2,276500,3600.0,735,0,0,0
9992,2,276500,3300.0,814,3,0,0
9993,2,276500,3180.0,723,0,0,1
9994,2,276500,3300.0,639,2,0,0
9995,2,276500,4980.0,649,1,0,0
9996,2,616500,9060.0,683,1,0,0
9997,2,616500,8520.0,798,2,3,0
9998,2,616500,8700.0,788,1,0,0
9999,2,616500,8460.0,533,2,3,0
10000,2,616500,12000.0,788,1,3,0
10001,2,616500,7140.0,782,3,3,0
10002,2,616500,7500.0,687,3,0,1
10003,2,616500,7500.0,873,0,3,1
10004,2,616500,7140.0,608,2,2,0
10005,2,616500,11400.0,774,1,2,0
10006,2,616500,13260.0,849,0,0,0
10007,2,616500,7560.0,856,1,3,0
10008,2,366500,14220.0,516,4,0,0
10009,2,1006500,66720.0,898,4,0,0
10010,2,426500,5760.0,600,3,0,0
10011,2,426500,8280.0,713,1,0,0
10012,2,426500,3780.0,532,3,1,0
10013,2,426500,11340.0,567,2,0,1
10014,2,316500,7740.0,767,0,3,0
10015,2,316500,14700.0,565,2,0,0
10016,2,316500,8040.0,747,1,0,0
10017,2,316500,6180.0,651,3,0,0
10018,2,316500,11400.0,764,1,0,1
10019,2,316500,3540.0,576,2,3,0
10020,2,316500,3780.0,884,2,0,0
10021,2,316500,3720.0,506,0,0,0
10022,2,316500,10500.0,648,0,2,0
10023,2,316500,6600.0,716,2,0,0
10024,2,316500,4620.0,519,0,2,1
10025,2,316500,7740.0,691,2,3,0
10026,2,316500,5700.0,784,1,3,0
10027,2,316500,6240.0,776,1,0,0
10028,2,316500,3120.0,547,3,0,0
10029,2,316500,5340.0,882,2,3,0
10030,2,316500,4560.0,869,2,0,0
10031,2,316500,5640.0,595,3,0,1
10032,2,316500,9300.0,870,1,3,0
10033,2,316500,3840.0,510,0,0,1
10034,2,316500,14220.0,586,0,0,0
10035,2,316500,6240.0,817,3,0,0
10036,2,316500,7020.0,740,1,0,0
10037,2,316500,4380.0,826,0,0,0
10038,2,316500,5580.0,884,3,3,0
10039,2,316500,4260.0,821,1,0,0
10040,2,316500,4080.0,653,4,3,0
10041,2,316500,4560.0,549,1,0,0
10042,2,316500,4020.0,610,0,3,0
10043,2,316500,5760.0,805,0,0,0
10044,2,316500,3600.0,503,0,0,0
10045,2,316500,5820.0,839,3,0,0
10046,2,316500,6900.0,850,1,0,0
10047,2,316500,5100.0,544,0,0,0
10048,2,316500,9180.0,728,2,0,0
10049,2,316500,6480.0,652,2,0,0
10050,2,316500,4920.0,749,0,3,0
10051,2,316500,5940.0,752,2,2,0
10052,2,316500,6180.0,712,2,3,0
10053,2,316500,4440.0,769,0,0,0
10054,2,316500,4500.0,530,1,3,0
10055,2,316500,4140.0,589,0,0,0
10056,2,316500,5460.0,882,3,0,0
10057,2,906500,18660.0,801,2,0,0
10058,2,906500,13860.0,503,2,0,0
10059,2,536500,8340.0,887,0,3,0
10060,2,536500,7980.0,632,1,0,0
10061,2,536500,6780.0,541,4,2,0
10062,2,536500,7800.0,651,1,0,0
10063,2,616500,3180.0,824,4,0,1
10064,2,546500,23580.0,691,2,0,0
10065,2,436500,6660.0,698,3,0,0
10066,2,436500,6900.0,744,2,0,0
10067,2,436500,5340.0,575,2,0,0
10068,2,436500,4080.0,776,2,3,0
10069,2,686500,16200.0,806,2,3,0
10070,2,686500,27000.0,615,2,0,0
10071,2,686500,19080.0,865,1,0,0
10072,2,686500,7860.0,644,2,0,0
10073,2,386500,6600.0,839,1,3,1
10074,2,386500,6840.0,790,0,0,0
10075,2,386500,4980.0,555,2,0,0
10076,2,386500,3660.0,668,0,0,0
10077,2,386500,5040.0,507,0,0,0
10078,2,386500,10680.0,571,1,0,0
10079,2,386500,4860.0,554,0,3,0
10080,2,386500,5820.0,601,0,3,0
10081,2,386500,10680.0,522,1,0,0
10082,2,386500,7080.0,783,0,3,0
10083,2,386500,6840.0,747,1,3,1
10084,2,386500,9900.0,885,2,0,0
10085,2,386500,4500.0,532,0,3,0
10086,2,386500,3720.0,593,0,3,0
10087,2,386500,8520.0,841,1,0,0
10088,2,386500,6900.0,599,2,3,0
10089,2,386500,5400.0,827,0,0,0
10090,2,386500,14940.0,895,0,0,0
10091,2,386500,8580.0,508,3,2,0
10092,2,386500,11280.0,857,1,3,0
10093,2,386500,6600.0,749,1,3,0
10094,2,386500,16680.0,894,2,3,0
10095,2,386500,5460.0,863,0,0,0
10096,2,386500,5340.0,598,2,0,1
10097,2,386500,6780.0,803,2,0,1
10098,2,386500,6960.0,578,0,0,0
10099,2,386500,6060.0,898,0,3,0
10100,2,386500,4980.0,769,2,0,0
10101,2,386500,5820.0,745,0,0,0
10102,2,386500,3360.0,578,1,0,0
10103,2,386500,7800.0,895,2,3,0
10104,2,386500,5760.0,745,2,3,0
10105,2,386500,6360.0,829,1,0,0
10106,2,386500,6240.0,694,1,0,0
10107,2,386500,4620.0,728,0,0,1
10108,2,386500,8580.0,747,0,3,0
10109,2,386500,6480.0,517,0,0,1
10110,2,386500,7620.0,576,0,2,1
10111,2,386500,8940.0,751,1,0,0
10112,2,386500,5340.0,605,3,0,1
10113,2,386500,8820.0,574,0,0,0
10114,2,386500,6900.0,512,0,0,0
10115,2,386500,6240.0,604,0,0,0
10116,2,386500,6600.0,836,2,3,0
10117,2,386500,6240.0,883,2,0,0
10118,2,386500,7740.0,698,2,0,0
10119,2,386500,6240.0,880,0,0,0
10120,2,386500,4020.0,769,1,3,0
10121,2,386500,6840.0,765,1,3,0
10122,2,386500,5460.0,758,1,0,1
10123,2,596500,9300.0,574,1,3,0
10124,2,596500,6360.0,642,1,3,0
10125,2,596500,8400.0,596,1,0,0
10126,2,596500,5760.0,655,1,0,0
10127,2,596500,20700.0,898,3,3,0
10128,2,596500,6420.0,782,1,0,0
10129,2,596500,11460.0,569,2,0,0
10130,2,286500,2580.0,536,2,0,0
10131,2,636500,6960.0,763,3,0,0
10132,2,546500,9240.0,702,2,0,0
10133,2,1006500,22740.0,687,3,0,1
10134,2,1006500,17040.0,574,3,0,0
10135,2,66500,1620.0,549,6,0,1
10136,2,66500,3240.0,591,3,0,0
